鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A6-2F,19.5,住,Unnamed: 5,Unnamed: 6,1060601,土地13建物1車位1,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,156.19,3,2,2.1,有,無,13110000,98844,坡道平面,37.72,1400000,Unnamed: 26,RPQNMLSLKIMFFAO66CB,國泰禾,Unnamed: 29,來源資料夾
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-3F,16.79,住,,,1060603.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,10610000.0,93822.0,坡道平面,37.72,1300000.0,,RPWQMLTLKIMFFAO67CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-4F,16.79,住,,,1060610.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,10510000.0,93822.0,坡道平面,37.72,1200000.0,,RPXQMLTLKIMFFAO77CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-5F,16.79,住,,,1061123.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11150000.0,99264.0,坡道平面,37.72,1300000.0,,RPORMLTLKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-6F,16.79,住,,,1060618.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11180000.0,100071.0,坡道平面,37.72,1250000.0,,RPPRMLTLKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-7F,16.79,住,,,1060618.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,10980000.0,97551.0,坡道平面,37.72,1300000.0,,RPQRMLTLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-8F,16.79,住,,,1060706.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11060000.0,98357.0,坡道平面,37.72,1300000.0,,RPRRMLTLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-9F,16.79,住,,,1060701.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11110000.0,99365.0,坡道平面,37.72,1250000.0,,RPSRMLTLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-10F,16.79,住,,,1060607.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11240000.0,100171.0,坡道平面,37.72,1300000.0,,RPTRMLTLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-11F,16.79,住,,,1060607.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11440000.0,101179.0,坡道平面,37.72,1400000.0,,RPURMLTLKIMFFAO57CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-12F,16.79,住,,,1060609.0,土地13建物1車位1,十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11420000.0,101985.0,坡道平面,37.72,1300000.0,,RPVRMLTLKIMFFAO67CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-13F,16.79,住,,,1060617.0,土地13建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11620000.0,102993.0,坡道平面,37.72,1400000.0,,RPWRMLTLKIMFFAO77CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-14F,16.79,住,,,1060607.0,土地13建物1車位1,十四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11700000.0,103799.0,坡道平面,37.72,1400000.0,,RPXRMLTLKIMFFAO87CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-15F,16.79,住,,,1060614.0,土地13建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11800000.0,104807.0,坡道平面,37.72,1400000.0,,RPOSMLTLKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-17F,16.79,住,,,1060617.0,土地13建物1車位1,十七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,12220000.0,110047.0,坡道平面,37.72,1300000.0,,RPPSMLTLKIMFFAO17CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-18F,16.79,住,,,1060528.0,土地13建物1車位1,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,12420000.0,111055.0,坡道平面,37.72,1400000.0,,RPQSMLTLKIMFFAO27CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A2-22F,16.79,住,,,1060610.0,土地13建物1車位1,二十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,12370000.0,111055.0,坡道平面,37.72,1350000.0,,RPRSMLTLKIMFFAO37CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-3F,16.79,住,,,1060615.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,10670000.0,94427.0,坡道平面,37.72,1300000.0,,RPSSMLTLKIMFFAO47CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-5F,16.79,住,,,1060607.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11130000.0,99063.0,坡道平面,37.72,1300000.0,,RPUSMLTLKIMFFAO67CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-6F,16.79,住,,,1060706.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11230000.0,100071.0,坡道平面,37.72,1300000.0,,RPWSMLTLKIMFFAO87CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-7F,16.79,住,,,1061107.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11330000.0,101078.0,坡道平面,37.72,1300000.0,,RPRNMLLMKIMFFAO78CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-8F,16.79,住,,,1060610.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11410000.0,101885.0,坡道平面,37.72,1300000.0,,RPSNMLLMKIMFFAO88CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-9F,16.79,住,,,1060611.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11410000.0,102388.0,坡道平面,37.72,1250000.0,,RPTNMLLMKIMFFAO98CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-10F,16.79,住,,,1060625.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11590000.0,103698.0,坡道平面,37.72,1300000.0,,RPUNMLLMKIMFFAO09CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-11F,16.79,住,,,1060617.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11690000.0,104706.0,坡道平面,37.72,1300000.0,,RPVNMLLMKIMFFAO56CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-12F,16.79,住,,,1061102.0,土地13建物1車位1,十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11900000.0,105815.0,坡道平面,37.72,1400000.0,,RPWNMLLMKIMFFAO66CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-4F,16.79,住,,,1060613.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,10960000.0,97350.0,坡道平面,37.72,1300000.0,,RPXNMLLMKIMFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-13F,16.79,住,,,1060616.0,土地13建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11720000.0,102993.0,坡道平面,37.72,1500000.0,,RPOOMLLMKIMFFAO58CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-14F,16.79,住,,,1060611.0,土地13建物1車位1,十四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11950000.0,107326.0,坡道平面,37.72,1300000.0,,RPPOMLLMKIMFFAO68CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-15F,16.79,住,,,1060614.0,土地13建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,11800000.0,104807.0,坡道平面,37.72,1400000.0,,RPQOMLLMKIMFFAO78CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-16F,16.79,住,,,1060807.0,土地13建物1車位1,十六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,12230000.0,109140.0,坡道平面,37.72,1400000.0,,RPROMLLMKIMFFAO88CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-17F,16.79,住,,,1060906.0,土地13建物1車位1,十七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,12320000.0,110047.0,坡道平面,37.72,1400000.0,,RPSOMLLMKIMFFAO98CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-18F,16.79,住,,,1060712.0,土地13建物1車位1,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,12320000.0,111055.0,坡道平面,37.72,1300000.0,,RPTOMLLMKIMFFAO09CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-19F,16.79,住,,,1061102.0,土地13建物1車位1,十九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,12510000.0,111962.0,坡道平面,37.72,1400000.0,,RPUOMLLMKIMFFAO56CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B2-20F,16.79,住,,,1061007.0,土地13建物1車位1,二十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.95,3.0,2.0,2.0,有,無,12610000.0,112970.0,坡道平面,37.72,1400000.0,,RPVOMLLMKIMFFAO66CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-2F,16.79,住,,,1060613.0,土地13建物1車位1,二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,10300000.0,91037.0,坡道平面,37.72,1250000.0,,RPWOMLLMKIMFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-3F,16.79,住,,,1060701.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,10430000.0,92345.0,坡道平面,37.72,1250000.0,,RPXOMLLMKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-4F,16.79,住,,,1060610.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,10480000.0,92345.0,坡道平面,37.72,1300000.0,,RPOPMLLMKIMFFAO68CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-5F,16.79,住,,,1060701.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,10560000.0,94156.0,坡道平面,37.72,1200000.0,,RPPPMLLMKIMFFAO78CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-6F,16.79,住,,,1060624.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,10770000.0,95262.0,坡道平面,37.72,1300000.0,,RPQPMLLMKIMFFAO88CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-7F,16.79,住,,,1060622.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,10850000.0,96067.0,坡道平面,37.72,1300000.0,,RPRPMLLMKIMFFAO98CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-9F,16.79,住,,,1060610.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11460000.0,102706.0,坡道平面,37.72,1250000.0,,RPSPMLLMKIMFFAO09CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-10F,16.79,住,,,1060617.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11120000.0,98783.0,坡道平面,37.72,1300000.0,,RPTPMLLMKIMFFAO56CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-11F,16.79,住,,,1060707.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11360000.0,101197.0,坡道平面,37.72,1300000.0,,RPUPMLLMKIMFFAO66CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-12F,16.79,住,,,1060617.0,土地13建物1車位1,十二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11440000.0,102002.0,坡道平面,37.72,1300000.0,,RPVPMLLMKIMFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-13F,16.79,住,,,1060608.0,土地13建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11980000.0,106428.0,坡道平面,37.72,1400000.0,,RPWPMLLMKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-14F,16.79,住,,,1060813.0,土地13建物1車位1,十四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,12070000.0,107333.0,坡道平面,37.72,1400000.0,,RPXPMLLMKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-15F,16.79,住,,,1060719.0,土地13建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,12060000.0,108239.0,坡道平面,37.72,1300000.0,,RPOQMLLMKIMFFAO78CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-17F,16.79,住,,,1061029.0,土地13建物1車位1,十七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,12170000.0,110351.0,坡道平面,37.72,1200000.0,,RPPQMLLMKIMFFAO88CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-18F,16.79,住,,,1060611.0,土地13建物1車位1,十八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11840000.0,106026.0,坡道平面,37.72,1300000.0,,RPQQMLLMKIMFFAO98CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A7-19F,16.79,住,,,1060611.0,土地13建物1車位1,十九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11930000.0,106931.0,坡道平面,37.72,1300000.0,,RPRQMLLMKIMFFAO09CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B7-3F,16.79,住,,,1060611.0,土地13建物1車位1,三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,10530000.0,92848.0,坡道平面,37.72,1300000.0,,RPSQMLLMKIMFFAO56CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B7-4F,16.79,住,,,1060614.0,土地13建物1車位1,四層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,10480000.0,92345.0,坡道平面,37.72,1300000.0,,RPTQMLLMKIMFFAO66CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B7-5F,16.79,住,,,1060617.0,土地13建物1車位1,五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,10610000.0,94156.0,坡道平面,37.72,1250000.0,,RPUQMLLMKIMFFAO76CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B7-6F,16.79,住,,,1060614.0,土地13建物1車位1,六層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,10770000.0,95262.0,坡道平面,37.72,1300000.0,,RPVQMLLMKIMFFAO86CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B7-7F,16.79,住,,,1061123.0,土地13建物1車位1,七層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11200000.0,99588.0,坡道平面,37.72,1300000.0,,RPWQMLLMKIMFFAO96CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B7-8F,16.79,住,,,1060621.0,土地13建物1車位1,八層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11130000.0,98380.0,坡道平面,37.72,1350000.0,,RPXQMLLMKIMFFAO07CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B7-9F,16.79,住,,,1060611.0,土地13建物1車位1,九層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11180000.0,99386.0,坡道平面,37.72,1300000.0,,RPORMLLMKIMFFAO88CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B7-10F,16.79,住,,,1060602.0,土地13建物1車位1,十層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11710000.0,103712.0,坡道平面,37.72,1400000.0,,RPPRMLLMKIMFFAO98CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B7-11F,16.79,住,,,1060719.0,土地13建物1車位1,十一層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11710000.0,104718.0,坡道平面,37.72,1300000.0,,RPQRMLLMKIMFFAO09CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B7-13F,16.79,住,,,1060813.0,土地13建物1車位1,十三層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,11880000.0,106428.0,坡道平面,37.72,1300000.0,,RPRRMLLMKIMFFAO56CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-B7-15F,16.79,住,,,1060812.0,土地13建物1車位1,十五層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.13,3.0,2.0,2.0,有,無,12060000.0,108239.0,坡道平面,37.72,1300000.0,,RPSRMLLMKIMFFAO66CB,國泰禾,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市東區介壽路19號旁-A5-2F,15.71,住,,,1060813.0,土地13建物1車位1,二層,22.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.7,2.0,2.0,1.0,有,無,10450000.0,99478.0,坡道平面,37.72,1300000.0,,RPTRMLLMKIMFFAO76CB,國泰禾,,106_05
